2924.471,5.8169
2924.495,5.6004
2924.536,6.8991
2924.56,6.6827
2924.584,6.4662
2924.608,6.2498
2924.649,7.5485
2924.673,7.332
2924.697,7.1156
2924.786,7.9814
2924.81,7.7649
2924.952,8.1545
2924.976,7.9381
2925,7.7216
2925.21,7.5052
2925.234,7.2887
2925.258,7.0723
2925.282,6.8558
2925.306,6.6394
2925.515,6.4229
2925.539,6.2064
2925.563,5.99
2925.588,5.7735
2925.612,5.5571
2925.821,5.3406
2925.845,5.1242
2925.869,4.9077
2925.893,4.6913
2925.917,4.4748
2925.941,4.2584
2926.151,4.0419
2926.175,3.8255
2926.199,3.609
2926.223,3.3925
2926.247,3.1761
2926.456,2.9596
2926.48,2.7432
2926.504,2.5267
2926.528,2.3103
2926.552,2.0938
2926.762,1.8774
2926.786,1.6609
2926.81,1.4445
2926.834,1.228
2927.043,1.0115
2927.067,0.7951
2927.277,0.5786
2927.486,0.3622
2927.876,0.189
2928.812,0.1024
2929.738,0.1023
2930.67,0.059
2931.596,0.0589
2932.522,0.0588
2933.449,0.0588
2934.375,0.0587
2935.302,0.0587
2936.228,0.0586
2937.154,0.0586
2938.081,0.0585
2938.817,0.1018
2939.544,0.2316
2940.075,0.448
2940.242,0.6212
2940.403,0.8376
2940.564,1.054
2940.725,1.2705
2940.886,1.4869
2940.999,2.1363
2941.024,1.9198
2941.048,1.7034
2941.137,2.5692
2941.161,2.3527
2941.274,3.002
2941.298,2.7856
2941.387,3.6514
2941.411,3.4349
2941.435,3.2185
2941.5,4.3007
2941.524,4.0843
2941.548,3.8678
2941.613,4.9501
2941.637,4.7336
2941.661,4.5172
2941.726,5.5994
2941.75,5.383
2941.774,5.1665
2941.839,6.2488
2941.863,6.0323
2941.887,5.8159
2942.005,6.4219
2942.215,6.2055
2942.239,5.989
2942.448,5.7725
2942.472,5.5561
2942.681,5.3396
2942.706,5.1232
2942.915,4.9067
2943.081,5.0799
2943.194,5.7292
2943.218,5.5128
2943.242,5.2963
2943.283,6.595
2943.307,6.3785
2943.331,6.1621
2943.355,5.9456
2943.396,7.2443
2943.42,7.0279
2943.444,6.8114
2943.485,8.1101
2943.509,7.8937
2943.533,7.6772
2943.557,7.4608
2943.598,8.7595
2943.622,8.543
2943.646,8.3266
2943.721,9.3222
2943.735,9.1924
2943.745,9.1058
2943.759,8.9759
2943.769,8.8893
2943.978,8.6729
2944.002,8.4564
2944.027,8.24
2944.051,8.0235
2944.26,7.8071
2944.284,7.5906
2944.308,7.3742
2944.332,7.1577
2944.356,6.9413
2944.566,6.7248
2944.59,6.5083
2944.614,6.2919
2944.638,6.0754
2944.662,5.859
2944.871,5.6425
2944.895,5.4261
2944.919,5.2096
2944.943,4.9932
2944.967,4.7767
2944.991,4.5603
2945.201,4.3438
2945.225,4.1274
2945.249,3.9109
2945.273,3.6944
2945.297,3.478
2945.321,3.2615
2945.53,3.0451
2945.555,2.8286
2945.579,2.6122
2945.603,2.3957
2945.627,2.1793
2945.651,1.9628
2945.86,1.7464
2945.884,1.5299
2945.908,1.3135
2946.118,1.097
2946.142,0.8805
2946.351,0.6641
2946.56,0.4476
2946.765,0.2744
2947.52,0.1445
2948.452,0.1012
2949.378,0.1011
2950.309,0.0578
2951.236,0.0577
2952.162,0.0577
2953.088,0.0576
2954.015,0.0576
2954.941,0.0575
2955.868,0.0575
2956.794,0.0574
2957.526,0.1439
2958.062,0.3171
2958.413,0.4902
2958.76,0.7066
2958.921,0.9231
2959.082,1.1395
2959.22,1.5724
2959.244,1.356
2959.357,2.0053
2959.381,1.7888
2959.499,2.3949
2959.523,2.1785
2959.612,3.0442
2959.636,2.8278
2959.66,2.6113
2959.725,3.6936
2959.749,3.4771
2959.773,3.2607
2959.838,4.3429
2959.862,4.1265
2959.886,3.91
2959.975,4.7758
2959.999,4.5594
2960.088,5.4252
2960.112,5.2087
2960.136,4.9923
2960.225,5.8581
2960.249,5.6416
2960.387,6.0745
2960.391,6.0312
2960.601,5.8148
2960.81,5.5983
2960.834,5.3818
2961.043,5.1654
2961.068,4.9489
2961.277,4.7325
2961.433,4.9922
2961.457,4.7757
2961.551,5.5982
2961.57,5.4251
2961.594,5.2086
2961.664,6.2476
2961.688,6.0311
2961.712,5.8147
2961.777,6.8969
2961.801,6.6805
2961.825,6.464
